symbol,option_symbol,entry_time,exit_time,duration_minutes,option_type,strike,lots,units,entry_premium,exit_premium,highest_premium,exit_reason,gross_pnl,taxes_and_brokerage,net_pnl,return_pct,capital_after
MIDCPNIFTY,MIDCPNIFTY 20975 CE,2026-07-17T10:20:00,2026-07-17T10:30:00,10.0,CE,20975,1,120,123.85,113.14,123.85,STOP_LOSS_HIT,-1285.2,81.6,-1366.8,-0.0865,200444.74
MIDCPNIFTY,MIDCPNIFTY 20925 CE,2026-07-17T10:35:00,2026-07-17T11:05:00,30.0,CE,20925,1,120,125.67,143.51,147.29,TARGET_HIT,2140.8,88.46,2052.34,0.142,202497.08
MIDCPNIFTY,MIDCPNIFTY 21025 CE,2026-07-17T15:25:00,2026-07-20T09:15:00,3950.0,CE,21025,1,120,135.36,123.66,135.36,STOP_LOSS_HIT,-1404.0,84.8,-1488.8,-0.0864,201008.28
MIDCPNIFTY,MIDCPNIFTY 20950 CE,2026-07-20T09:20:00,2026-07-20T09:25:00,5.0,CE,20950,1,120,136.83,125.0,136.83,STOP_LOSS_HIT,-1419.6,85.2,-1504.8,-0.0865,199503.48
MIDCPNIFTY,MIDCPNIFTY 21000 CE,2026-07-20T09:30:00,2026-07-20T09:35:00,5.0,CE,21000,1,120,135.79,124.06,135.79,STOP_LOSS_HIT,-1407.6,84.92,-1492.52,-0.0864,198010.96
MIDCPNIFTY,MIDCPNIFTY 21250 CE,2026-07-20T10:45:00,2026-07-20T10:50:00,5.0,CE,21250,1,120,129.7,118.48,129.7,STOP_LOSS_HIT,-1346.4,83.22,-1429.62,-0.0865,196581.34
MIDCPNIFTY,MIDCPNIFTY 21225 CE,2026-07-20T10:55:00,2026-07-20T11:00:00,5.0,CE,21225,1,120,130.66,119.37,130.66,STOP_LOSS_HIT,-1354.8,83.49,-1438.29,-0.0864,195143.05
MIDCPNIFTY,MIDCPNIFTY 21175 CE,2026-07-20T11:05:00,2026-07-20T11:10:00,5.0,CE,21175,1,120,129.99,118.75,129.99,STOP_LOSS_HIT,-1348.8,83.3,-1432.1,-0.0865,193710.95
MIDCPNIFTY,MIDCPNIFTY 21000 PE,2026-07-20T13:15:00,2026-07-20T13:20:00,5.0,PE,21000,1,120,123.14,140.62,160.98,TARGET_HIT,2097.6,87.62,2009.98,0.142,195720.93
MIDCPNIFTY,MIDCPNIFTY 20950 PE,2026-07-20T13:25:00,2026-07-20T13:30:00,5.0,PE,20950,1,120,117.27,133.92,141.18,TARGET_HIT,1998.0,85.71,1912.29,0.142,197633.22
MIDCPNIFTY,MIDCPNIFTY 21000 PE,2026-07-20T13:35:00,2026-07-20T13:50:00,15.0,PE,21000,1,120,122.96,112.33,132.6,STOP_LOSS_HIT,-1275.6,81.35,-1356.95,-0.0865,196276.27
MIDCPNIFTY,MIDCPNIFTY 21200 CE,2026-07-20T14:30:00,2026-07-20T14:35:00,5.0,CE,21200,1,120,129.02,147.33,149.93,TARGET_HIT,2197.2,89.56,2107.64,0.1419,198383.91
MIDCPNIFTY,MIDCPNIFTY 21275 CE,2026-07-20T14:40:00,2026-07-20T14:45:00,5.0,CE,21275,1,120,131.05,119.73,131.05,STOP_LOSS_HIT,-1358.4,83.6,-1442.0,-0.0864,196941.91
MIDCPNIFTY,MIDCPNIFTY 21225 CE,2026-07-20T14:50:00,2026-07-20T15:00:00,10.0,CE,21225,1,120,125.98,115.09,125.98,STOP_LOSS_HIT,-1306.8,82.19,-1388.99,-0.0864,195552.92
MIDCPNIFTY,MIDCPNIFTY 21175 CE,2026-07-20T15:05:00,2026-07-20T15:15:00,10.0,CE,21175,1,120,135.12,123.44,135.12,STOP_LOSS_HIT,-1401.6,84.74,-1486.34,-0.0864,194066.58
MIDCPNIFTY,MIDCPNIFTY 20475 PE,2026-07-21T09:20:00,2026-07-21T09:25:00,5.0,PE,20475,1,120,114.24,104.36,114.24,STOP_LOSS_HIT,-1185.6,78.93,-1264.53,-0.0865,192802.05
MIDCPNIFTY,MIDCPNIFTY 20575 PE,2026-07-21T09:30:00,2026-07-21T09:40:00,10.0,PE,20575,1,120,112.12,102.43,112.12,STOP_LOSS_HIT,-1162.8,78.34,-1241.14,-0.0864,191560.91
MIDCPNIFTY,MIDCPNIFTY 20650 PE,2026-07-21T09:45:00,2026-07-21T09:50:00,5.0,PE,20650,1,120,110.06,125.68,133.48,TARGET_HIT,1874.4,83.35,1791.05,0.1419,193351.96
MIDCPNIFTY,MIDCPNIFTY 20600 PE,2026-07-21T09:55:00,2026-07-21T10:00:00,5.0,PE,20600,1,120,109.59,100.11,109.59,STOP_LOSS_HIT,-1137.6,77.64,-1215.24,-0.0865,192136.72
MIDCPNIFTY,MIDCPNIFTY 20700 PE,2026-07-21T10:05:00,2026-07-21T10:10:00,5.0,PE,20700,1,120,113.26,103.47,113.26,STOP_LOSS_HIT,-1174.8,78.66,-1253.46,-0.0864,190883.26
MIDCPNIFTY,MIDCPNIFTY 20775 PE,2026-07-21T13:35:00,2026-07-21T13:45:00,10.0,PE,20775,1,120,112.53,128.5,139.52,TARGET_HIT,1916.4,84.17,1832.23,0.1419,192715.49
MIDCPNIFTY,MIDCPNIFTY 20725 PE,2026-07-21T13:50:00,2026-07-21T13:55:00,5.0,PE,20725,1,120,118.94,108.65,118.94,STOP_LOSS_HIT,-1234.8,80.24,-1315.04,-0.0865,191400.45
MIDCPNIFTY,MIDCPNIFTY 20725 PE,2026-07-21T14:00:00,2026-07-21T14:10:00,10.0,PE,20725,1,120,120.07,137.11,141.93,TARGET_HIT,2044.8,86.63,1958.17,0.1419,193358.62
MIDCPNIFTY,MIDCPNIFTY 20675 PE,2026-07-21T14:15:00,2026-07-21T14:25:00,10.0,PE,20675,1,120,112.78,103.03,112.78,STOP_LOSS_HIT,-1170.0,78.53,-1248.53,-0.0865,192110.09
MIDCPNIFTY,MIDCPNIFTY 20750 PE,2026-07-21T14:30:00,2026-07-21T14:35:00,5.0,PE,20750,1,120,121.59,111.08,121.59,STOP_LOSS_HIT,-1261.2,80.97,-1342.17,-0.0864,190767.92
MIDCPNIFTY,MIDCPNIFTY 20675 PE,2026-07-21T14:40:00,2026-07-21T14:55:00,15.0,PE,20675,1,120,117.34,107.19,117.34,STOP_LOSS_HIT,-1218.0,79.8,-1297.8,-0.0865,189470.12
MIDCPNIFTY,MIDCPNIFTY 20700 PE,2026-07-21T15:05:00,2026-07-21T15:10:00,5.0,PE,20700,1,120,111.97,127.87,141.23,TARGET_HIT,1908.0,83.96,1824.04,0.142,191294.16
MIDCPNIFTY,MIDCPNIFTY 20325 PE,2026-07-22T09:40:00,2026-07-22T09:50:00,10.0,PE,20325,1,120,118.83,119.18,128.45,STOP_LOSS_HIT,42.0,82.56,-40.56,0.0029,191253.6
MIDCPNIFTY,MIDCPNIFTY 20300 PE,2026-07-22T09:55:00,2026-07-22T10:00:00,5.0,PE,20300,1,120,117.79,107.61,117.79,STOP_LOSS_HIT,-1221.6,79.91,-1301.51,-0.0864,189952.09
MIDCPNIFTY,MIDCPNIFTY 20300 PE,2026-07-22T10:05:00,2026-07-22T10:15:00,10.0,PE,20300,1,120,116.59,122.72,132.88,STOP_LOSS_HIT,735.6,83.18,652.42,0.0526,190604.51
MIDCPNIFTY,MIDCPNIFTY 20475 CE,2026-07-22T13:00:00,2026-07-22T13:10:00,10.0,CE,20475,1,120,132.7,151.53,156.73,TARGET_HIT,2259.6,90.76,2168.84,0.1419,192773.35
MIDCPNIFTY,MIDCPNIFTY 20475 CE,2026-07-22T13:15:00,2026-07-22T13:20:00,5.0,CE,20475,1,120,133.28,152.2,159.05,TARGET_HIT,2270.4,90.96,2179.44,0.142,194952.79
MIDCPNIFTY,MIDCPNIFTY 20575 CE,2026-07-22T13:25:00,2026-07-22T13:30:00,5.0,CE,20575,1,120,126.49,115.56,126.49,STOP_LOSS_HIT,-1311.6,82.34,-1393.94,-0.0864,193558.85
MIDCPNIFTY,MIDCPNIFTY 20550 CE,2026-07-22T13:35:00,2026-07-22T13:45:00,10.0,CE,20550,1,120,121.66,138.93,158.69,TARGET_HIT,2072.4,87.15,1985.25,0.142,195544.1
MIDCPNIFTY,MIDCPNIFTY 20650 CE,2026-07-22T13:50:00,2026-07-22T13:55:00,5.0,CE,20650,1,120,124.1,141.71,151.79,TARGET_HIT,2113.2,87.96,2025.24,0.1419,197569.34
MIDCPNIFTY,MIDCPNIFTY 20700 CE,2026-07-22T14:00:00,2026-07-22T14:10:00,10.0,CE,20700,1,120,124.12,141.74,166.85,TARGET_HIT,2114.4,87.96,2026.44,0.142,199595.78
MIDCPNIFTY,MIDCPNIFTY 20775 CE,2026-07-22T14:15:00,2026-07-22T14:20:00,5.0,CE,20775,1,120,131.94,120.53,131.94,STOP_LOSS_HIT,-1369.2,83.84,-1453.04,-0.0865,198142.74
MIDCPNIFTY,MIDCPNIFTY 20700 CE,2026-07-22T14:25:00,2026-07-22T14:30:00,5.0,CE,20700,1,120,130.71,119.41,130.71,STOP_LOSS_HIT,-1356.0,83.5,-1439.5,-0.0865,196703.24
MIDCPNIFTY,MIDCPNIFTY 21025 CE,2026-07-23T09:20:00,2026-07-23T09:25:00,5.0,CE,21025,1,120,127.58,145.69,148.3,TARGET_HIT,2173.2,89.09,2084.11,0.142,198787.35
MIDCPNIFTY,MIDCPNIFTY 21050 CE,2026-07-23T09:30:00,2026-07-23T09:35:00,5.0,CE,21050,1,120,133.22,152.13,155.86,TARGET_HIT,2269.2,90.94,2178.26,0.1419,200965.61
MIDCPNIFTY,MIDCPNIFTY 21025 CE,2026-07-23T09:40:00,2026-07-23T09:45:00,5.0,CE,21025,1,120,134.12,153.16,156.39,TARGET_HIT,2284.8,91.23,2193.57,0.142,203159.18
MIDCPNIFTY,MIDCPNIFTY 21075 CE,2026-07-23T09:50:00,2026-07-23T09:55:00,5.0,CE,21075,1,120,131.26,119.91,131.26,STOP_LOSS_HIT,-1362.0,83.66,-1445.66,-0.0865,201713.52
MIDCPNIFTY,MIDCPNIFTY 21025 CE,2026-07-23T10:00:00,2026-07-23T10:05:00,5.0,CE,21025,1,120,126.54,144.5,202.37,TARGET_HIT,2155.2,88.76,2066.44,0.1419,203779.96
MIDCPNIFTY,MIDCPNIFTY 21025 CE,2026-07-23T10:10:00,2026-07-23T10:15:00,5.0,CE,21025,1,120,130.86,119.55,130.86,STOP_LOSS_HIT,-1357.2,83.54,-1440.74,-0.0864,202339.22
MIDCPNIFTY,MIDCPNIFTY 21100 CE,2026-07-23T12:10:00,2026-07-23T12:15:00,5.0,CE,21100,1,120,129.41,147.78,159.94,TARGET_HIT,2204.4,89.7,2114.7,0.142,204453.92
MIDCPNIFTY,MIDCPNIFTY 21175 CE,2026-07-23T12:20:00,2026-07-23T12:25:00,5.0,CE,21175,1,120,127.3,116.3,127.3,STOP_LOSS_HIT,-1320.0,82.56,-1402.56,-0.0864,203051.36
MIDCPNIFTY,MIDCPNIFTY 21175 CE,2026-07-23T12:30:00,2026-07-23T12:35:00,5.0,CE,21175,1,120,129.29,118.12,129.29,STOP_LOSS_HIT,-1340.4,83.11,-1423.51,-0.0864,201627.85
MIDCPNIFTY,MIDCPNIFTY 21200 CE,2026-07-23T12:45:00,2026-07-23T12:50:00,5.0,CE,21200,1,120,126.63,144.6,176.91,TARGET_HIT,2156.4,88.78,2067.62,0.1419,203695.47
MIDCPNIFTY,MIDCPNIFTY 21225 CE,2026-07-23T12:55:00,2026-07-23T13:05:00,10.0,CE,21225,1,120,135.8,124.07,135.8,STOP_LOSS_HIT,-1407.6,84.92,-1492.52,-0.0864,202202.95
MIDCPNIFTY,MIDCPNIFTY 21325 CE,2026-07-23T13:50:00,2026-07-23T13:55:00,5.0,CE,21325,1,120,129.03,147.34,192.16,TARGET_HIT,2197.2,89.56,2107.64,0.1419,204310.59
MIDCPNIFTY,MIDCPNIFTY 21450 CE,2026-07-23T14:00:00,2026-07-23T14:10:00,10.0,CE,21450,1,120,138.97,158.7,174.03,TARGET_HIT,2367.6,92.83,2274.77,0.142,206585.36
MIDCPNIFTY,MIDCPNIFTY 21550 CE,2026-07-23T14:15:00,2026-07-23T14:20:00,5.0,CE,21550,1,120,132.21,120.78,132.21,STOP_LOSS_HIT,-1371.6,83.92,-1455.52,-0.0865,205129.84
MIDCPNIFTY,MIDCPNIFTY 21525 CE,2026-07-23T14:25:00,2026-07-23T14:35:00,10.0,CE,21525,1,120,134.95,154.1,174.38,TARGET_HIT,2298.0,91.52,2206.48,0.1419,207336.32
MIDCPNIFTY,MIDCPNIFTY 21600 CE,2026-07-23T14:40:00,2026-07-23T14:45:00,5.0,CE,21600,1,120,138.46,158.12,175.83,TARGET_HIT,2359.2,92.67,2266.53,0.142,209602.85
MIDCPNIFTY,MIDCPNIFTY 21675 CE,2026-07-23T14:50:00,2026-07-23T15:05:00,15.0,CE,21675,1,120,131.82,138.75,149.44,STOP_LOSS_HIT,831.6,87.87,743.73,0.0526,210346.58
MIDCPNIFTY,MIDCPNIFTY 21450 CE,2026-07-24T11:15:00,2026-07-24T11:20:00,5.0,CE,21450,1,120,133.97,122.39,133.97,STOP_LOSS_HIT,-1389.6,84.41,-1474.01,-0.0864,208872.57
MIDCPNIFTY,MIDCPNIFTY 21450 CE,2026-07-24T11:25:00,2026-07-24T11:40:00,15.0,CE,21450,1,120,130.29,148.78,170.83,TARGET_HIT,2218.8,89.98,2128.82,0.1419,211001.39
MIDCPNIFTY,MIDCPNIFTY 21600 CE,2026-07-24T11:45:00,2026-07-24T11:50:00,5.0,CE,21600,1,120,140.05,127.95,140.05,STOP_LOSS_HIT,-1452.0,86.09,-1538.09,-0.0864,209463.3
MIDCPNIFTY,MIDCPNIFTY 21525 CE,2026-07-24T11:55:00,2026-07-24T12:00:00,5.0,CE,21525,1,120,133.69,152.66,174.2,TARGET_HIT,2276.4,91.09,2185.31,0.1419,211648.61
MIDCPNIFTY,MIDCPNIFTY 21600 CE,2026-07-24T12:05:00,2026-07-24T12:30:00,25.0,CE,21600,1,120,129.77,130.15,144.96,STOP_LOSS_HIT,45.6,85.81,-40.21,0.0029,211608.4
MIDCPNIFTY,MIDCPNIFTY 21600 CE,2026-07-24T12:35:00,2026-07-24T12:40:00,5.0,CE,21600,1,120,127.08,116.09,127.08,STOP_LOSS_HIT,-1318.8,82.5,-1401.3,-0.0865,210207.1
MIDCPNIFTY,MIDCPNIFTY 21650 CE,2026-07-24T13:30:00,2026-07-24T13:40:00,10.0,CE,21650,1,120,136.09,155.4,169.87,TARGET_HIT,2317.2,91.87,2225.33,0.1419,212432.43
MIDCPNIFTY,MIDCPNIFTY 21725 CE,2026-07-24T14:30:00,2026-07-24T14:35:00,5.0,CE,21725,1,120,130.59,149.13,158.11,TARGET_HIT,2224.8,90.08,2134.72,0.142,214567.15
MIDCPNIFTY,MIDCPNIFTY 21825 CE,2026-07-24T14:40:00,2026-07-24T14:50:00,10.0,CE,21825,1,120,138.65,126.67,146.06,STOP_LOSS_HIT,-1437.6,85.71,-1523.31,-0.0864,213043.84
MIDCPNIFTY,MIDCPNIFTY 21800 CE,2026-07-24T14:55:00,2026-07-24T15:15:00,20.0,CE,21800,1,120,140.62,141.04,155.89,STOP_LOSS_HIT,50.4,89.05,-38.65,0.003,213005.19
MIDCPNIFTY,MIDCPNIFTY 21900 CE,2026-07-27T09:20:00,2026-07-27T09:35:00,15.0,CE,21900,1,120,136.68,137.08,150.83,STOP_LOSS_HIT,48.0,87.86,-39.86,0.0029,212965.33
MIDCPNIFTY,MIDCPNIFTY 21925 CE,2026-07-27T09:40:00,2026-07-27T09:50:00,10.0,CE,21925,1,120,129.78,118.56,129.78,STOP_LOSS_HIT,-1346.4,83.24,-1429.64,-0.0865,211535.69
MIDCPNIFTY,MIDCPNIFTY 22050 CE,2026-07-27T12:25:00,2026-07-27T12:30:00,5.0,CE,22050,1,120,130.88,119.57,130.88,STOP_LOSS_HIT,-1357.2,83.56,-1440.76,-0.0864,210094.93
MIDCPNIFTY,MIDCPNIFTY 22025 CE,2026-07-27T12:35:00,2026-07-27T12:40:00,5.0,CE,22025,1,120,136.64,156.04,163.68,TARGET_HIT,2328.0,92.08,2235.92,0.142,212330.85
MIDCPNIFTY,MIDCPNIFTY 22075 CE,2026-07-27T12:45:00,2026-07-27T12:55:00,10.0,CE,22075,1,120,130.71,131.1,141.54,STOP_LOSS_HIT,46.8,86.09,-39.29,0.003,212291.56
MIDCPNIFTY,MIDCPNIFTY 22025 CE,2026-07-27T13:00:00,2026-07-27T13:15:00,15.0,CE,22025,1,120,131.18,149.8,166.9,TARGET_HIT,2234.4,90.27,2144.13,0.1419,214435.69
MIDCPNIFTY,MIDCPNIFTY 22075 CE,2026-07-27T13:20:00,2026-07-27T13:30:00,10.0,CE,22075,1,120,133.08,151.97,154.92,TARGET_HIT,2266.8,90.89,2175.91,0.1419,216611.6
MIDCPNIFTY,MIDCPNIFTY 22125 CE,2026-07-27T13:35:00,2026-07-27T13:50:00,15.0,CE,22125,1,120,133.09,151.98,159.84,TARGET_HIT,2266.8,90.91,2175.89,0.1419,218787.49
MIDCPNIFTY,MIDCPNIFTY 22175 CE,2026-07-27T13:55:00,2026-07-27T14:10:00,15.0,CE,22175,1,120,132.78,121.3,132.78,STOP_LOSS_HIT,-1377.6,84.09,-1461.69,-0.0865,217325.8
MIDCPNIFTY,MIDCPNIFTY 21900 PE,2026-07-28T09:30:00,2026-07-28T09:35:00,5.0,PE,21900,1,120,120.27,109.88,120.27,STOP_LOSS_HIT,-1246.8,80.61,-1327.41,-0.0864,215998.39
MIDCPNIFTY,MIDCPNIFTY 21925 PE,2026-07-28T09:40:00,2026-07-28T09:45:00,5.0,PE,21925,1,120,123.78,141.35,151.02,TARGET_HIT,2108.4,87.85,2020.55,0.1419,218018.94
MIDCPNIFTY,MIDCPNIFTY 21925 PE,2026-07-28T09:50:00,2026-07-28T09:55:00,5.0,PE,21925,1,120,128.59,117.47,128.59,STOP_LOSS_HIT,-1334.4,82.91,-1417.31,-0.0865,216601.63
MIDCPNIFTY,MIDCPNIFTY 22025 CE,2026-07-28T10:55:00,2026-07-28T11:00:00,5.0,CE,22025,1,120,138.77,126.78,138.77,STOP_LOSS_HIT,-1438.8,85.74,-1524.54,-0.0864,215077.09
MIDCPNIFTY,MIDCPNIFTY 21975 CE,2026-07-28T11:05:00,2026-07-28T11:15:00,10.0,CE,21975,1,120,134.76,123.11,134.76,STOP_LOSS_HIT,-1398.0,84.64,-1482.64,-0.0864,213594.45
MIDCPNIFTY,MIDCPNIFTY 21825 PE,2026-07-28T12:00:00,2026-07-28T12:10:00,10.0,PE,21825,1,120,118.47,124.7,134.87,STOP_LOSS_HIT,747.6,83.77,663.83,0.0526,214258.28
MIDCPNIFTY,MIDCPNIFTY 21850 PE,2026-07-28T12:15:00,2026-07-28T12:25:00,10.0,PE,21850,1,120,124.75,142.46,143.95,TARGET_HIT,2125.2,88.16,2037.04,0.142,216295.32
MIDCPNIFTY,MIDCPNIFTY 21700 PE,2026-07-28T12:30:00,2026-07-28T12:35:00,5.0,PE,21700,1,120,124.15,113.42,124.15,STOP_LOSS_HIT,-1287.6,81.69,-1369.29,-0.0864,214926.03
MIDCPNIFTY,MIDCPNIFTY 21750 PE,2026-07-28T12:40:00,2026-07-28T12:55:00,15.0,PE,21750,1,120,116.04,116.38,127.2,STOP_LOSS_HIT,40.8,81.73,-40.93,0.0029,214885.1
MIDCPNIFTY,MIDCPNIFTY 21750 PE,2026-07-28T15:10:00,2026-07-28T15:20:00,10.0,PE,21750,1,120,126.45,144.4,175.39,TARGET_HIT,2154.0,88.72,2065.28,0.142,216950.38
MIDCPNIFTY,MIDCPNIFTY 21625 PE,2026-07-28T15:25:00,2026-07-29T09:15:00,1070.0,PE,21625,1,120,124.46,142.13,144.97,TARGET_HIT,2120.4,88.07,2032.33,0.142,218982.71
MIDCPNIFTY,MIDCPNIFTY 21625 PE,2026-07-29T09:20:00,2026-07-29T09:25:00,5.0,PE,21625,1,120,117.91,107.72,117.91,STOP_LOSS_HIT,-1222.8,79.95,-1302.75,-0.0864,217679.96
MIDCPNIFTY,MIDCPNIFTY 21675 PE,2026-07-29T09:30:00,2026-07-29T09:40:00,10.0,PE,21675,1,120,124.58,113.81,124.58,STOP_LOSS_HIT,-1292.4,81.81,-1374.21,-0.0865,216305.75
MIDCPNIFTY,MIDCPNIFTY 21650 PE,2026-07-29T09:45:00,2026-07-29T09:50:00,5.0,PE,21650,1,120,116.07,106.03,116.07,STOP_LOSS_HIT,-1204.8,79.44,-1284.24,-0.0865,215021.51
MIDCPNIFTY,MIDCPNIFTY 21850 CE,2026-07-29T11:10:00,2026-07-29T11:20:00,10.0,CE,21850,1,120,131.5,150.16,152.9,TARGET_HIT,2239.2,90.37,2148.83,0.1419,217170.34
MIDCPNIFTY,MIDCPNIFTY 21850 CE,2026-07-29T11:25:00,2026-07-29T11:30:00,5.0,CE,21850,1,120,138.6,126.62,138.6,STOP_LOSS_HIT,-1437.6,85.69,-1523.29,-0.0864,215647.05
MIDCPNIFTY,MIDCPNIFTY 21825 CE,2026-07-29T11:35:00,2026-07-29T11:45:00,10.0,CE,21825,1,120,134.28,153.34,181.01,TARGET_HIT,2287.2,91.28,2195.92,0.1419,217842.97
MIDCPNIFTY,MIDCPNIFTY 21925 CE,2026-07-29T11:50:00,2026-07-29T11:55:00,5.0,CE,21925,1,120,129.49,118.3,129.49,STOP_LOSS_HIT,-1342.8,83.18,-1425.98,-0.0864,216416.99
MIDCPNIFTY,MIDCPNIFTY 21900 CE,2026-07-29T12:00:00,2026-07-29T12:15:00,15.0,CE,21900,1,120,136.43,124.64,136.43,STOP_LOSS_HIT,-1414.8,85.09,-1499.89,-0.0864,214917.1
MIDCPNIFTY,MIDCPNIFTY 21925 CE,2026-07-29T12:20:00,2026-07-29T12:30:00,10.0,CE,21925,1,120,138.34,138.74,149.51,STOP_LOSS_HIT,48.0,88.36,-40.36,0.0029,214876.74
MIDCPNIFTY,MIDCPNIFTY 21700 PE,2026-07-29T13:30:00,2026-07-29T13:35:00,5.0,PE,21700,1,120,119.09,135.99,156.21,TARGET_HIT,2028.0,86.31,1941.69,0.1419,216818.43
MIDCPNIFTY,MIDCPNIFTY 21575 PE,2026-07-29T13:40:00,2026-07-29T13:45:00,5.0,PE,21575,1,120,124.06,113.34,124.06,STOP_LOSS_HIT,-1286.4,81.67,-1368.07,-0.0864,215450.36
MIDCPNIFTY,MIDCPNIFTY 21625 PE,2026-07-29T13:50:00,2026-07-29T14:00:00,10.0,PE,21625,1,120,124.54,113.78,125.02,STOP_LOSS_HIT,-1291.2,81.79,-1372.99,-0.0864,214077.37
MIDCPNIFTY,MIDCPNIFTY 21675 PE,2026-07-29T14:05:00,2026-07-29T14:15:00,10.0,PE,21675,1,120,125.63,143.46,148.71,TARGET_HIT,2139.6,88.45,2051.15,0.1419,216128.52
MIDCPNIFTY,MIDCPNIFTY 21600 PE,2026-07-29T14:20:00,2026-07-29T14:25:00,5.0,PE,21600,1,120,123.01,112.38,123.01,STOP_LOSS_HIT,-1275.6,81.36,-1356.96,-0.0864,214771.56
MIDCPNIFTY,MIDCPNIFTY 21575 PE,2026-07-29T14:30:00,2026-07-29T14:35:00,5.0,PE,21575,1,120,122.1,111.54,122.1,STOP_LOSS_HIT,-1267.2,81.11,-1348.31,-0.0865,213423.25
MIDCPNIFTY,MIDCPNIFTY 21550 PE,2026-07-29T15:10:00,2026-07-29T15:15:00,5.0,PE,21550,1,120,123.75,113.05,123.75,STOP_LOSS_HIT,-1284.0,81.58,-1365.58,-0.0865,212057.67
MIDCPNIFTY,MIDCPNIFTY 21850 CE,2026-07-30T09:40:00,2026-07-30T09:50:00,10.0,CE,21850,1,120,131.97,150.71,171.7,TARGET_HIT,2248.8,90.54,2158.26,0.142,214215.93
MIDCPNIFTY,MIDCPNIFTY 21900 CE,2026-07-30T09:55:00,2026-07-30T10:00:00,5.0,CE,21900,1,120,132.33,151.11,168.38,TARGET_HIT,2253.6,90.66,2162.94,0.1419,216378.87
MIDCPNIFTY,MIDCPNIFTY 21975 CE,2026-07-30T10:05:00,2026-07-30T10:25:00,20.0,CE,21975,1,120,131.61,120.23,140.68,STOP_LOSS_HIT,-1365.6,83.74,-1449.34,-0.0865,214929.53
MIDCPNIFTY,MIDCPNIFTY 21875 CE,2026-07-30T10:30:00,2026-07-30T10:40:00,10.0,CE,21875,1,120,138.99,126.97,147.56,STOP_LOSS_HIT,-1442.4,85.81,-1528.21,-0.0865,213401.32
MIDCPNIFTY,MIDCPNIFTY 21575 PE,2026-07-30T11:25:00,2026-07-30T11:40:00,15.0,PE,21575,1,120,123.45,140.98,147.9,TARGET_HIT,2103.6,87.73,2015.87,0.142,215417.19
MIDCPNIFTY,MIDCPNIFTY 21475 PE,2026-07-30T11:45:00,2026-07-30T11:55:00,10.0,PE,21475,1,120,121.15,138.34,140.21,TARGET_HIT,2062.8,86.99,1975.81,0.1419,217393.0
MIDCPNIFTY,MIDCPNIFTY 21350 PE,2026-07-30T12:00:00,2026-07-30T12:20:00,20.0,PE,21350,1,120,115.71,132.14,159.23,TARGET_HIT,1971.6,85.2,1886.4,0.142,219279.4
MIDCPNIFTY,MIDCPNIFTY 21325 PE,2026-07-30T12:25:00,2026-07-30T12:40:00,15.0,PE,21325,1,120,117.87,124.07,135.15,STOP_LOSS_HIT,744.0,83.56,660.44,0.0526,219939.84
MIDCPNIFTY,MIDCPNIFTY 21300 PE,2026-07-30T12:45:00,2026-07-30T12:50:00,5.0,PE,21300,1,120,114.83,104.9,114.83,STOP_LOSS_HIT,-1191.6,79.1,-1270.7,-0.0865,218669.14
MIDCPNIFTY,MIDCPNIFTY 21375 PE,2026-07-30T14:45:00,2026-07-30T14:55:00,10.0,PE,21375,1,120,114.29,130.51,161.08,TARGET_HIT,1946.4,84.72,1861.68,0.1419,220530.82
MIDCPNIFTY,MIDCPNIFTY 21300 PE,2026-07-30T15:00:00,2026-07-30T15:20:00,20.0,PE,21300,1,120,121.5,138.74,141.5,TARGET_HIT,2068.8,87.09,1981.71,0.1419,222512.53
MIDCPNIFTY,MIDCPNIFTY 21275 PE,2026-07-30T15:25:00,2026-07-31T09:15:00,1070.0,PE,21275,1,120,116.81,133.39,345.06,TARGET_HIT,1989.6,85.55,1904.05,0.1419,224416.58
MIDCPNIFTY,MIDCPNIFTY 20925 PE,2026-07-31T09:20:00,2026-07-31T09:30:00,10.0,PE,20925,1,120,113.54,103.73,113.54,STOP_LOSS_HIT,-1177.2,78.75,-1255.95,-0.0864,223160.63
MIDCPNIFTY,MIDCPNIFTY 21025 PE,2026-07-31T09:35:00,2026-07-31T10:00:00,25.0,PE,21025,1,120,120.95,127.31,136.91,STOP_LOSS_HIT,763.2,84.52,678.68,0.0526,223839.31
MIDCPNIFTY,MIDCPNIFTY 20925 PE,2026-07-31T13:40:00,2026-07-31T13:45:00,5.0,PE,20925,1,120,123.2,140.69,149.99,TARGET_HIT,2098.8,87.64,2011.16,0.142,225850.47
MIDCPNIFTY,MIDCPNIFTY 20875 PE,2026-07-31T13:50:00,2026-07-31T14:10:00,20.0,PE,20875,1,120,113.69,129.82,164.01,TARGET_HIT,1935.6,84.53,1851.07,0.1419,227701.54
MIDCPNIFTY,MIDCPNIFTY 20775 PE,2026-07-31T14:15:00,2026-07-31T14:20:00,5.0,PE,20775,1,120,116.92,106.82,116.92,STOP_LOSS_HIT,-1212.0,79.68,-1291.68,-0.0864,226409.86
MIDCPNIFTY,MIDCPNIFTY 20750 PE,2026-07-31T14:25:00,2026-07-31T14:35:00,10.0,PE,20750,1,120,117.96,107.76,117.96,STOP_LOSS_HIT,-1224.0,79.96,-1303.96,-0.0865,225105.9
